"month","country","NI_diff","F_I_BWP","F_I","GR_NCM_log_diff","code","sub_lineage","sub_redefine","sub_richness","sub_evenness","sub_richness_redefine","sub_evenness_redefine"
"2021-05","Czechia",-24308,10.0355359578293,10.0355359578293,-1.1711194021075,"CZE",0.637785857085913,0.630112890689224,8.99,0.291810739614288,8.43,0.297123315673107
"2021-06","Czechia",601850,20.0719871998766,20.0719871998766,-1.62392924526437,"CZE",0.98034191219981,0.98034191219981,5.22,0.604147699144518,5.22,0.604147699144518
"2021-07","Czechia",601850,35.4961835202993,35.5694373024868,0.0445457261347233,"CZE",1.62863470130679,1.61194792292911,9.77,0.716551011044772,9.46,0.719517979960906
"2021-08","Czechia",601850,44.4935634921083,45.9059910634505,-0.113716739601303,"CZE",2.16619191059397,2.08258295388895,11.91,0.877984227360524,10.83,0.878776146177932
"2021-09","Czechia",601850,47.3903599104444,50.3377192772835,0.784513926418308,"CZE",2.29511766929233,2.12770417391497,17.37,0.805639538588655,14.77,0.792194223455788
"2021-10","Czechia",601850,45.4014302308875,51.6670086768735,1.77411142970882,"CZE",2.27293627942009,2.10233050882885,30.74,0.66434352084129,24.37,0.659466835135211
"2021-11","Czechia",601850,47.9217584749971,53.2772902812367,1.67507569263021,"CZE",2.31282769343672,2.09481163480124,49,0.594279158921992,36,0.584568317002882
"2021-12","Czechia",-48472,51.0004708524405,55.9807394019305,-0.172849587263114,"CZE",2.27664773455295,2.06070587845595,43,0.605298219856388,29,0.611976488701983
"2022-01","Czechia",-48472,49.4767764001556,57.7003713413559,0.501410479608211,"CZE",2.43425733511637,2.07600885032593,32,0.702378197123995,24,0.653232752227687
"2022-02","Czechia",-48472,46.1000856071483,58.5278561556414,0.042149004303603,"CZE",0.674521210592376,0.674521210592376,4,0.486564202748021,4,0.486564202748021
"2019-12","Denmark",-122350,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Denmark",-122350,0,0,NA,"DNK",NA,NA,NA,NA,NA,NA
"2020-02","Denmark",-122350,0,0,NA,"DNK",NA,NA,NA,NA,NA,NA
"2020-03","Denmark",-122350,0,0,6.85891511356266,"DNK",1.49475366561093,1.49475366561093,5.97,0.842467668696897,5.97,0.842467668696897
"2020-04","Denmark",-122350,0,0,0.790459999430197,"DNK",2.10664161439564,2.10664161439564,10.94,0.883580798722935,10.94,0.883580798722935
"2020-05","Denmark",-122350,0,0,-0.919551042503384,"DNK",1.79555531638919,1.79555531638919,7.1,0.922221297042371,7.1,0.922221297042371
"2020-06","Denmark",-110681,0,0,-0.826280404753964,"DNK",1.18529768273314,1.18529768273314,3.64,0.932277376590004,3.64,0.932277376590004
"2020-07","Denmark",-110681,0,0,-0.0736181362389559,"DNK",1.42571325648558,1.42571325648558,4.36,0.975347943555124,4.36,0.975347943555124
"2020-08","Denmark",-110681,0,0,1.1411174887215,"DNK",2.2160670660543,2.2160670660543,10.6,0.941272582186202,10.6,0.941272582186202
"2020-09","Denmark",-110681,0,0,1.23717636527878,"DNK",2.55391645077948,2.55391645077948,18.29,0.880701330842711,18.29,0.880701330842711
"2020-10","Denmark",-110681,0,0,0.510716655693528,"DNK",2.93849792851293,2.93849792851293,28.93,0.874765505584449,28.93,0.874765505584449
"2020-11","Denmark",-110681,0,0,0.620383714042282,"DNK",3.14182844102101,3.14182844102101,41.17,0.845894853684184,41.17,0.845894853684184
"2020-12","Denmark",-53538,0,0,0.888639748202117,"DNK",2.98595671298777,2.98595671298777,46.94,0.776166307060384,46.94,0.776166307060384
"2021-01","Denmark",-53538,0.208166437654818,0.208166437654818,-0.863668469633986,"DNK",2.95401166511533,2.95401166511533,36.24,0.823498799351189,36.24,0.823498799351189
"2021-02","Denmark",-53538,2.22131688951125,2.22131688951125,-1.01173666232618,"DNK",1.66126833097386,1.66126833097386,15.54,0.606543884968714,15.54,0.606543884968714
"2021-03","Denmark",-53538,3.93689188085797,3.93689188085797,0.520400015204022,"DNK",0.40099475657953,0.40099475657953,6.55,0.213057679816253,6.55,0.213057679816253
"2021-04","Denmark",-53538,7.35824366304421,7.35824366304421,-0.0705321269716599,"DNK",0.206752985034813,0.206752985034813,3.9,0.154680122106235,3.9,0.154680122106235
"2021-05","Denmark",-53538,15.5243318017711,15.5243318017711,0.430103521404458,"DNK",0.114739458567302,0.114739458567302,3.43,0.0934926327538212,3.43,0.0934926327538212
"2021-06","Denmark",80397,24.4983216462517,24.4983216462517,-0.901662165886666,"DNK",0.853078094041945,0.853078094041945,6.9,0.445763103465997,6.9,0.445763103465997
"2021-07","Denmark",80397,40.6253869874027,40.8247482103507,0.61940985333263,"DNK",2.36324927989508,2.30258486783862,20.22,0.788421004087967,18.27,0.794794075604964
"2021-08","Denmark",80397,57.8165701410938,60.0542712856207,0.222226572435627,"DNK",2.90927186622688,2.69785187667101,31.74,0.84250885934557,26.42,0.825507438198401
"2021-09","Denmark",80397,64.7436332036015,68.3630624087165,-0.790515837056526,"DNK",2.77226908891449,2.42223028685612,22.93,0.886452771867116,18.41,0.83327487381982
"2021-10","Denmark",80397,64.9369817266669,69.7885148370746,0.794006241996296,"DNK",2.64167626899434,2.12160219002748,26.39,0.808618622951069,19.32,0.718056824783904
"2021-11","Denmark",80397,63.3469488387246,70.4712628004646,1.23449541753496,"DNK",2.76592196954426,2.16572621725462,41.32,0.743709451510159,28.98,0.643867926053557
"2021-12","Denmark",83824,71.8180521106455,71.8180521106455,1.15121706917861,"DNK",2.93956731422129,2.35267443747635,55.63,0.731679725824131,36.93,0.652165334333743
"2022-01","Denmark",83824,74.7324157156678,74.7324157156678,1.09350289691658,"DNK",0.201961985882039,0.187773234021294,29.17,0.0599833644343874,20.44,0.0623765269552542
"2022-02","Denmark",83824,73.4599715976962,75.8364573928303,0.0837171082745929,"DNK",0.0134673948580019,0.0128450986666356,4.73,0.0087533367520996,3.85,0.00984372969362018
"2019-12","Ecuador",-134702,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Ecuador",-134702,0,0,NA,"ECU",NA,NA,NA,NA,NA,NA
"2020-02","Ecuador",-134702,0,0,NA,"ECU",NA,NA,NA,NA,NA,NA
"2020-03","Ecuador",-134702,0,0,NA,"ECU",0.695990192134229,0.695990192134229,3.34,0.576034503856789,3.34,0.576034503856789
"2020-04","Ecuador",-134702,0,0,2.31562470650185,"ECU",1.46806020349905,1.46806020349905,6,0.819339999989804,6,0.819339999989804
"2020-05","Ecuador",-134702,0,0,-0.272724435176151,"ECU",0.509137344082687,0.509137344082687,3,0.463436782324667,3,0.463436782324667
"2020-06","Ecuador",-92491,0,0,0.00329375351950745,"ECU",1.10343290963819,1.10343290963819,4,0.79595859334435,4,0.79595859334435
"2020-07","Ecuador",-92491,0,0,0.511967235638199,"ECU",1.48781671640145,1.48781671640145,6,0.830366319784232,6,0.830366319784232
"2020-08","Ecuador",-92491,0,0,-0.0178255352147882,"ECU",1.29212451892104,1.29212451892104,4,0.932070817829212,4,0.932070817829212
"2020-09","Ecuador",-92491,0,0,0.0946636370251621,"ECU",0.750968778249343,0.750968778249343,5,0.466603136689867,5,0.466603136689867
"2020-10","Ecuador",-92491,0,0,-0.00282150945461801,"ECU",1.39644121400875,1.39644121400875,7,0.717628825095897,7,0.717628825095897
"2020-11","Ecuador",-92491,0,0,-0.240266356265243,"ECU",1.27703425946614,1.27703425946614,4,0.921185496588554,4,0.921185496588554
"2020-12","Ecuador",26838,0,0,-0.21134271728444,"ECU",1.61921871847695,1.61921871847695,7,0.832113815359376,7,0.832113815359376
"2021-01","Ecuador",26838,0,0,0.658822918364221,"ECU",1.86604490655937,1.86604490655937,8,0.897377910923105,8,0.897377910923105
"2021-02","Ecuador",26838,0.012930291927012,0.012930291927012,-0.0812200194260626,"ECU",1.03972077083992,1.03972077083992,3,0.946394630357186,3,0.946394630357186
"2021-03","Ecuador",26838,0.147263778866468,0.147263778866468,0.187206709180742,"ECU",1.79110873315462,1.79110873315462,7,0.920447808972145,7,0.920447808972145
"2021-04","Ecuador",26838,0.776426097588752,0.776426097588752,0.220454493026182,"ECU",1.79051171358015,1.79051171358015,7,0.92014100160246,7,0.92014100160246
"2021-05","Ecuador",26838,2.02585680509809,2.02585680509809,-0.184149728095747,"ECU",1.64850428094027,1.64850428094027,13,0.642704416812251,13,0.642704416812251
"2021-06","Ecuador",98650,5.10685857945453,5.10685857945453,-0.307934829337634,"ECU",1.61381306777746,1.56516718782932,10.97,0.675025744210287,9.27,0.70455140137899
"2021-07","Ecuador",98650,8.26013449859297,8.26013449859297,-0.1174904736581,"ECU",1.91497225818768,1.89156239837832,12.71,0.757540492509014,11.94,0.766848716896844
"2021-08","Ecuador",98650,23.2894016180284,23.2997959280487,-0.697521428117916,"ECU",1.89597601957382,1.86331642655577,15.34,0.6959663417902,14.27,0.702711477798653
"2021-09","Ecuador",98650,40.7172728375037,40.8364322391982,-0.532941131767743,"ECU",1.73169037397174,1.64380972579671,11.56,0.709459511884557,10.55,0.700041665535704
"2021-10","Ecuador",98650,41.8687659748294,42.4083289378113,-0.174291282181724,"ECU",1.42347484234634,1.31166760451719,8.18,0.68013606489311,7.4,0.658931666066318
"2021-11","Ecuador",98650,44.2000723970266,45.2126597156645,0.391297947843384,"ECU",1.78482696820214,1.68924451082129,10.35,0.766172910176179,9.36,0.758341821734127
"2021-12","Ecuador",-32999,49.5707943612556,51.0728166437509,0.745620824062462,"ECU",1.98914502600968,1.69891396307935,12,0.800490845875191,9,0.77320906592944
"2022-01","Ecuador",-32999,54.8071813297205,54.9339969426874,2.1125088461397,"ECU",1.82173839332084,1.82173839332084,8,0.876070981947001,8,0.876070981947001
"2022-02","Ecuador",-32999,51.2101272226978,60.8022197331236,-0.645959334091335,"ECU",NA,NA,NA,NA,NA,NA
"2019-12","Egypt",-89644,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Egypt",-89644,0,0,NA,"EGY",NA,NA,NA,NA,NA,NA
"2020-02","Egypt",-89644,0,0,NA,"EGY",NA,NA,NA,NA,NA,NA
"2020-03","Egypt",-89644,0,0,6.56385552653213,"EGY",0,0,1,NA,1,NA
"2020-04","Egypt",-89644,0,0,1.91812490912837,"EGY",1.67698777432242,1.67698777432242,6,0.935944697445866,6,0.935944697445866
"2020-05","Egypt",-89644,0,0,1.39351908033547,"EGY",1.33157003389279,1.33157003389279,9,0.606023638925021,9,0.606023638925021
"2020-06","Egypt",-64659,0,0,0.801008679683278,"EGY",1.76620904060635,1.76620904060635,15,0.652206905133249,15,0.652206905133249
"2020-07","Egypt",-64659,0,0,-0.519658313244902,"EGY",1.61285163140763,1.61285163140763,8,0.775617683440489,8,0.775617683440489
"2020-08","Egypt",-64659,0,0,-1.66785042538888,"EGY",0.732641510024468,0.732641510024468,3.62,0.573296456360359,3.62,0.573296456360359
"2020-09","Egypt",-64659,0,0,-0.132209787122243,"EGY",0.777462131910929,0.777462131910929,3,0.707676529682256,3,0.707676529682256
"2020-10","Egypt",-64659,0,0,0.0227493561942289,"EGY",0.82773815699892,0.82773815699892,3,0.75343973987622,3,0.75343973987622
"2020-11","Egypt",-64659,0,0,0.651196096559014,"EGY",0.304636097349238,0.304636097349238,2,0.439496986921513,2,0.439496986921513
"2020-12","Egypt",1282,0,0,0.974902798504605,"EGY",1.31762924899293,1.31762924899293,9,0.599678914292111,9,0.599678914292111
"2021-01","Egypt",1282,0,0,0.23034970365245,"EGY",1.89742326878223,1.84135886654544,14,0.71897766201951,13,0.717892874254558
"2021-02","Egypt",1282,0,0,-0.526509668886529,"EGY",0.512745141198459,0.512745141198459,3,0.466720740781154,3,0.466720740781154
"2021-03","Egypt",1282,0,0,0.179251225613601,"EGY",1.51250676255708,1.04684380232449,8,0.727362001884038,7,0.5379712947346
"2021-04","Egypt",1282,0,0,0.254601701512168,"EGY",1.9287020338119,1.63169376345113,8,0.927509619844296,7,0.838524720292594
"2021-05","Egypt",1282,0.205887514285714,0.205887514285714,0.3225685447008,"EGY",1.52380034762189,0.939603710090632,9,0.69351142497653,7,0.482860789100043
"2021-06","Egypt",57095,0.4487024,0.4487024,-0.633263616209375,"EGY",NA,NA,NA,NA,NA,NA
"2021-07","Egypt",57095,0.843407228571426,0.843407228571426,-1.83295723206473,"EGY",NA,NA,NA,NA,NA,NA
"2021-08","Egypt",57095,1.5948444,1.5948444,0.338148682948464,"EGY",1.88915916375402,1.88915916375402,7,0.970835762725816,7,0.970835762725816
"2021-09","Egypt",57095,3.141221625,3.141221625,1.34769083004773,"EGY",2.5163151268927,2.5163151268927,15,0.929198109351343,15,0.929198109351343
"2021-10","Egypt",57095,5.8233768,5.8233768,0.499117733641265,"EGY",2.33580976872353,2.33580976872353,19,0.793295356178442,19,0.793295356178442
"2021-11","Egypt",57095,9.30256225714289,9.5084497714286,0.0395211828026643,"EGY",1.41417546405698,1.41417546405698,6,0.789266354298241,6,0.789266354298241
"2021-12","Egypt",6284,12.4197898,12.8684922,-0.0206759812375186,"EGY",2.45224714356052,2.39920429620261,15,0.905539765312482,14,0.909114125441295
"2022-01","Egypt",6284,16.7425566714285,17.5859639,0.401518621725643,"EGY",NA,NA,NA,NA,NA,NA
"2022-02","Egypt",6284,19.49843595,20.46046365,0.360781929102426,"EGY",NA,NA,NA,NA,NA,NA
"2019-12","Finland",-47098,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Finland",-47098,0,0,NA,"FIN",NA,NA,NA,NA,NA,NA
"2020-02","Finland",-47098,0,0,1.94591014905531,"FIN",NA,NA,NA,NA,NA,NA
"2020-03","Finland",-47098,0,0,5.47106947232584,"FIN",0.850365788938764,0.850365788938764,3.2,0.742043010962811,3.2,0.742043010962811
"2020-04","Finland",-47098,0,0,0.789331104412867,"FIN",0.373796539554984,0.373796539554984,2.61,0.407262783052614,2.61,0.407262783052614
"2020-05","Finland",-47098,0,0,-0.805079461381006,"FIN",0.315103259648837,0.315103259648837,1.79,0.609114011939838,1.79,0.609114011939838
"2020-06","Finland",-40124,0,0,-1.74874208414436,"FIN",0,0,1,NA,1,NA
"2020-07","Finland",-40124,0,0,-0.314951100567333,"FIN",NA,NA,NA,NA,NA,NA
"2020-08","Finland",-40124,0,0,1.26233241951152,"FIN",1.1479403238438,1.1479403238438,3.36,0.959819917459814,3.36,0.959819917459814
"2020-09","Finland",-40124,0,0,1.01936291701397,"FIN",1.19668091112235,1.19668091112235,4.42,0.817278495602211,4.42,0.817278495602211
"2020-10","Finland",-40124,0,0,1.1138772814119,"FIN",1.185288152532,1.185288152532,5.38,0.720952301168049,5.38,0.720952301168049
"2020-11","Finland",-40124,0,0,0.380388322887919,"FIN",1.62329228598197,1.62329228598197,9.24,0.733385789835146,9.24,0.733385789835146
"2020-12","Finland",-28551,0,0,0.183110786601732,"FIN",2.24859764977994,2.24859764977994,14.41,0.845521287185814,14.41,0.845521287185814
"2021-01","Finland",-28551,0.136968803100817,0.136968803100817,-0.17794622372408,"FIN",2.14736737668339,2.14736737668339,14.16,0.813377887895676,14.16,0.813377887895676
"2021-02","Finland",-28551,1.18303632028895,1.18303632028895,0.318732676706029,"FIN",1.55609703275328,1.55609703275328,12.79,0.611654740315473,12.79,0.611654740315473
"2021-03","Finland",-28551,1.45385911300611,1.45385911300611,0.463487906555706,"FIN",1.24176459826376,1.24176459826376,11.4,0.513407770221993,11.4,0.513407770221993
"2021-04","Finland",-28551,1.95348047666714,1.95348047666714,-0.786174025705082,"FIN",0.939524170892504,0.939524170892504,5.56,0.56509759290366,5.56,0.56509759290366
"2021-05","Finland",-28551,5.10959778410422,5.10959778410422,-0.487049496518724,"FIN",0.927851545415804,0.926861335157861,5.81,0.530067876856689,5.79,0.530378799562827
"2021-06","Finland",20096,13.1965110554751,13.1965110554751,-0.527802733704624,"FIN",1.03217090955844,1.02170746591357,4.44,0.70353007098084,4.38,0.703172078882633
"2021-07","Finland",20096,23.9579217916319,24.0920971316474,1.24579975818623,"FIN",1.41970352277748,1.04469608443483,10.38,0.611184262046805,9.19,0.474244965623591
"2021-08","Finland",20096,38.1682580734552,39.3452568587064,0.583351420842394,"FIN",1.87277300859335,1.48057890591182,17.73,0.653690899108077,15.4,0.543657307426296
"2021-09","Finland",20096,51.7922363041728,53.1396990316743,-0.372599819638515,"FIN",1.93905985633485,1.53992963946787,12.98,0.760643130378911,10.68,0.654950795816361
"2021-10","Finland",20096,60.7499687614075,61.6570970753616,0.202861431648028,"FIN",1.87344346359294,1.52979590110294,13.39,0.724849624279354,11.1,0.638475179293933
"2021-11","Finland",20096,64.1590476378844,66.2867300103668,0.514607305585082,"FIN",1.9967408061504,1.7356419580348,18.21,0.689642677230783,14.7,0.647961019227477
"2021-12","Finland",48577,67.742646512831,67.742646512831,1.04593589753606,"FIN",2.25716303234041,1.9967771493641,28.69,0.67346887689944,21.68,0.65062266701611
"2022-01","Finland",48577,68.5923936693884,68.5923936693884,0.97720030099118,"FIN",1.98289176647963,1.84837166678986,13,0.773072482195924,10,0.802737615393152
"2022-02","Finland",48577,69.9700881497052,69.9700881497052,-0.392810458280195,"FIN",NA,NA,NA,NA,NA,NA
"2019-12","France",-2036011,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","France",-2036011,0,0,NA,"FRA",NA,NA,NA,NA,NA,NA
"2020-02","France",-2036011,0,0,2.94443897916644,"FRA",NA,NA,NA,NA,NA,NA
"2020-03","France",-2036011,0,0,6.30759980316542,"FRA",1.08257314270513,1.08257314270513,20.64,0.358251634376806,20.64,0.358251634376806
"2020-04","France",-2036011,0,0,0.989983164829646,"FRA",0.931357666531861,0.931357666531861,28.36,0.27872132335578,28.36,0.27872132335578
"2020-05","France",-2036011,0,0,-1.82796951466478,"FRA",0.487240153872378,0.487240153872378,6.59,0.259975489229503,6.59,0.259975489229503
"2020-06","France",-1820943,0,0,-0.250852070819688,"FRA",1.66938983848556,1.66938983848556,12,0.671811892260815,12,0.671811892260815
"2020-07","France",-1820943,0,0,0.2702198398728,"FRA",2.27539929322657,2.27539929322657,21,0.747374782012785,21,0.747374782012785
"2020-08","France",-1820943,0,0,1.40187415966991,"FRA",2.09747205782201,2.09747205782201,26.46,0.641089383227912,26.46,0.641089383227912
"2020-09","France",-1820943,0,0,1.11001993779574,"FRA",1.57368106355041,1.57368106355041,34,0.446262102971363,34,0.446262102971363
"2020-10","France",-1820943,0,0,1.04147110008965,"FRA",1.20696443701951,1.20696443701951,43,0.320898755687969,43,0.320898755687969
"2020-11","France",-1820943,0,0,0.115898119635954,"FRA",1.31921636735518,1.31921636735518,50,0.337221014683375,50,0.337221014683375
"2020-12","France",86241,0,0,-0.817235984952626,"FRA",1.81901916780726,1.81901916780726,44,0.480689221148728,44,0.480689221148728
"2021-01","France",86241,0.0084051,0.0084051,0.371027474141842,"FRA",1.88564603438296,1.88564603438296,90.14,0.418986624642095,90.14,0.418986624642095
"2021-02","France",86241,1.08352130738502,1.08352130738502,-0.0313786705169239,"FRA",1.95923475476175,1.95923475476175,85.99,0.439953923495095,85.99,0.439953923495095
"2021-03","France",86241,3.05834612669786,3.05834612669786,0.463096642791914,"FRA",1.31974871255155,1.31599829213335,69.97,0.310763464415813,67.01,0.313079596688134
"2021-04","France",86241,5.88593991218254,5.88593991218254,0.0899492165958549,"FRA",1.01809769180534,1.00923256124601,49.38,0.261159274492456,46.88,0.262389397383362
"2021-05","France",86241,12.028896799205,12.028896799205,-0.88883789718456,"FRA",0.939588748154296,0.925598866446827,43.17,0.24968475137483,39.33,0.252232037668683
"2021-06","France",1759861,21.1986134685628,21.1986134685628,-1.30557405940426,"FRA",2.42389433814521,2.38416822186485,52.3,0.612921389172941,46.54,0.621210448000387
"2021-07","France",1759861,36.8539102772244,36.8539102772244,1.17870113989425,"FRA",2.63673091824512,2.57852288116161,72.78,0.615289612441763,60.78,0.628145090127649
"2021-08","France",1759861,48.1511008914782,49.0101992760659,0.572464147909756,"FRA",2.42581259525433,2.35789640003912,81.96,0.550678269391626,65.37,0.564278248191674
"2021-09","France",1759861,56.1328385755337,58.3327709414099,-0.86171677087898,"FRA",2.6023546029353,2.47402985089964,74.12,0.604611844317419,57.56,0.610705967944848
"2021-10","France",1759861,58.6066747482956,61.7142351127421,-0.540542122488908,"FRA",2.52042254947302,2.37548780486934,59.95,0.616100565542448,45.86,0.621466996404257
"2021-11","France",1759861,57.9432191970573,63.3512781185107,1.19763943425643,"FRA",2.65629024577863,2.41376001019813,83.69,0.600159483619426,56.1,0.599606730520085
"2021-12","France",-25160,66.0476815089584,66.0476815089584,1.50772173736747,"FRA",2.75681931866766,2.49102389969228,111.13,0.585234394487418,72.77,0.581040786065088
"2022-01","France",-25160,69.1897597888334,69.1897597888334,1.38492533982582,"FRA",2.7594901074672,2.43848384618984,60,0.673976033411695,41,0.656641045976502
"2022-02","France",-25160,68.8838726979556,71.1145229856773,-0.947335210495655,"FRA",1.94110961380126,1.6548928667395,16,0.700107303413241,12,0.665977881656315
"2019-12","Germany",-1481030,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Germany",-1481030,0,0,NA,"DEU",NA,NA,NA,NA,NA,NA
"2020-02","Germany",-1481030,0,0,2.69462718077007,"DEU",NA,NA,NA,NA,NA,NA
"2020-03","Germany",-1481030,0,0,6.87658531465086,"DEU",1.67906938289738,1.67906938289738,27.42,0.507830109912345,27.42,0.507830109912345
"2020-04","Germany",-1481030,0,0,0.240170733059557,"DEU",1.47808254688353,1.47808254688353,29,0.438952388358901,29,0.438952388358901
"2020-05","Germany",-1481030,0,0,-1.49748194267586,"DEU",1.60953627546317,1.60953627546317,11.42,0.661710737558278,11.42,0.661710737558278
"2020-06","Germany",-1297620,0,0,-0.530010824925432,"DEU",0.778548292750647,0.778548292750647,6.27,0.428485018407597,6.27,0.428485018407597
"2020-07","Germany",-1297620,0,0,0.221209637204085,"DEU",2.6789773976085,2.6789773976085,23.18,0.852685665396755,23.18,0.852685665396755
"2020-08","Germany",-1297620,0,0,0.831361038343923,"DEU",3.29778954098932,3.29778954098932,43.61,0.873983017049246,43.61,0.873983017049246
"2020-09","Germany",-1297620,0,0,0.335367071315613,"DEU",3.28192240634258,3.28192240634258,54.56,0.820850801514427,54.56,0.820850801514427
"2020-10","Germany",-1297620,0,0,1.60243793391041,"DEU",3.25469699628028,3.25469699628028,63,0.78556388126798,63,0.78556388126798
"2020-11","Germany",-1297620,0,0,0.812136525148375,"DEU",3.48631964977798,3.48631964977798,86,0.782678003735873,86,0.782678003735873
"2020-12","Germany",-594528,0,0,0.229611083126308,"DEU",3.28782734909204,3.28782734909204,86,0.738116525367787,86,0.738116525367787
"2021-01","Germany",-594528,0.157856649069869,0.157856649069869,-0.346559619214553,"DEU",3.23248552107846,3.23248552107846,126.5,0.667947685984502,126.5,0.667947685984502
"2021-02","Germany",-594528,1.64811721314941,1.64811721314941,-0.756655449754211,"DEU",2.45925947688285,2.45872997103667,74.92,0.5700327438683,74.6,0.570465595917381
"2021-03","Germany",-594528,3.39867800108622,3.39867800108622,0.560215944095754,"DEU",1.15923490674608,1.15802131709479,64.62,0.278226392582344,63.56,0.279044886565658
"2021-04","Germany",-594528,5.74952247552123,5.74952247552123,0.356308026837921,"DEU",0.410882411051503,0.406962091534623,39.8,0.111660154375737,36.71,0.11310035688491
"2021-05","Germany",-594528,10.8755934337748,10.8755934337748,-0.680075214592808,"DEU",0.527786664590143,0.509560901636158,32.08,0.152308736530229,27.09,0.154664694468294
"2021-06","Germany",1138979,25.3982316471519,25.3982316471519,-1.81613374173788,"DEU",1.59403135598324,1.56043914424685,30.75,0.465879680770012,27.58,0.471208923700674
"2021-07","Germany",1138979,40.579214852917,40.7317376528405,-0.133025329108925,"DEU",2.94348264151815,2.85281242470391,40.89,0.793975074825658,35.5,0.800046223912237
"2021-08","Germany",1138979,49.974087484255,51.5723926884309,1.5397484760419,"DEU",3.16000754114518,2.98287521091725,79.04,0.723334441740317,61.52,0.724393946813727
"2021-09","Germany",1138979,53.4078686218165,56.4564496031366,0.371944340507429,"DEU",3.12837376161237,2.91794232804954,83.54,0.70716376616643,63.26,0.703862385859827
"2021-10","Germany",1138979,54.792027315373,59.165965584241,0.296625260246119,"DEU",3.0322450027545,2.81185468020322,84.62,0.683403397694727,61,0.684290513173517
"2021-11","Germany",1138979,55.633313145103,61.0149365017218,1.27196359826062,"DEU",2.96764285622701,2.68930813937864,106.23,0.636167200686346,73.47,0.626019251774281
"2021-12","Germany",753167,63.3308579652603,63.3862981621139,-0.0351521572876088,"DEU",2.94742177743563,2.66782786543892,106.27,0.631781974548502,73.64,0.620682094839906
"2022-01","Germany",753167,65.9624752259879,65.9624752259879,0.801935743091287,"DEU",3.02035485758087,2.73724509526317,101,0.654447667522255,67,0.650997669280198
"2022-02","Germany",753167,66.2590955733354,67.9793263691471,0.545530989744799,"DEU",0.627155376366644,0.580592683925121,23,0.200018030070196,18,0.200871283197052
"2019-12","Ghana",-32730,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01","Ghana",-32730,0,0,NA,"GHA",NA,NA,NA,NA,NA,NA
"2020-02","Ghana",-32730,0,0,NA,"GHA",NA,NA,NA,NA,NA,NA
"2020-03","Ghana",-32730,0,0,NA,"GHA",0,0,1,NA,1,NA
"2020-04","Ghana",-32730,0,0,2.47502360445579,"GHA",NA,NA,NA,NA,NA,NA
"2020-05","Ghana",-32730,0,0,1.14241988978223,"GHA",1.52295506753132,1.52295506753132,5,0.946265187221801,5,0.946265187221801
"2020-06","Ghana",-24660,0,0,0.478039136494475,"GHA",NA,NA,NA,NA,NA,NA
"2020-07","Ghana",-24660,0,0,0.607817020829199,"GHA",1.4095733778339,1.4095733778339,7,0.72437742231737,7,0.72437742231737
"2020-08","Ghana",-24660,0,0,-0.702537983293487,"GHA",1.44554132240054,1.44554132240054,6,0.806771973150684,6,0.806771973150684
"2020-09","Ghana",-24660,0,0,-1.32940122440135,"GHA",0.529706199057654,0.529706199057654,2,0.76420450650862,2,0.76420450650862
"2020-10","Ghana",-24660,0,0,-0.488034630921461,"GHA",0.673011667009257,0.673011667009257,2,0.970950594454669,2,0.970950594454669
"2020-11","Ghana",-24660,0,0,0.927286736607008,"GHA",0.677908725644198,0.677908725644198,3,0.61705911415396,3,0.61705911415396
"2020-12","Ghana",10867,0,0,-0.151570033233765,"GHA",1.53939913033496,1.53939913033496,6.71,0.810854387649676,6.71,0.810854387649676
"2021-01","Ghana",10867,0,0,1.37193597207923,"GHA",1.22768592870466,1.22768592870466,11.18,0.509873178967431,11.18,0.509873178967431
"2021-02","Ghana",10867,0,0,0.3293501832998,"GHA",0.875177711019287,0.875177711019287,5.91,0.493116804075705,5.91,0.493116804075705
"2021-03","Ghana",10867,0,0,-0.952987154744003,"GHA",0.949734427275011,0.949734427275011,4.93,0.609298495834576,4.93,0.609298495834576
"2021-04","Ghana",10867,0,0,-1.19839893633557,"GHA",1.16377184247187,1.16377184247187,4.38,0.793068610217694,4.38,0.793068610217694
"2021-05","Ghana",10867,0.889287,0.889287,-0.392911591505975,"GHA",1.459766039124,1.459766039124,4.87,0.92754496680518,4.87,0.92754496680518
"2021-06","Ghana",9501,0.89676,0.89676,0.411435275094669,"GHA",1.34292479185444,1.34292479185444,5.17,0.82215027619099,5.17,0.82215027619099
"2021-07","Ghana",9501,0.944088999999998,0.944088999999998,1.25968341133994,"GHA",1.32412922511072,1.32412922511072,7.47,0.66183893893927,7.47,0.66183893893927
"2021-08","Ghana",9501,1.365068,1.365068,0.837518621763317,"GHA",1.46481638489081,1.46481638489081,5,0.91014159264798,5,0.91014159264798
"2021-09","Ghana",9501,1.786047,1.786047,-0.713142309784786,"GHA",1.27392833960608,1.27392833960608,7.03,0.657620704601468,7.03,0.657620704601468
