"month","country","date","F_I_BWP","GR_NCM_log_diff","NPI","travel","travel_route","code","sub_lineage","sub_richness","sub_evenness"
"2021-08","Romania",18840,21.8080954926298,1.87151331261765,50.7906451612903,71115,5227,"ROU",2.57532186416321,23.9,0.812688500804347
"2021-09","Romania",18871,21.1822495002035,2.15882473359187,52.592,46548,3682,"ROU",2.54556762893928,45.22,0.668246796828991
"2021-10","Romania",18901,19.8006023509136,1.12218639958302,55.9777419354839,34724,3383,"ROU",2.22827827120477,38,0.612570582073134
"2021-11","Romania",18932,19.2590986685813,-1.14670186353225,55.8003333333333,28502,3121,"ROU",2.33444657743941,26,0.716506263763758
"2021-12","Romania",18962,16.2956113668228,-1.50505024821956,53.6751612903226,41553,3797,"ROU",2.26151069511807,23.67,0.715710722473994
"2022-01","Romania",18993,15.0561322115371,2.6353794234896,52.78,25424,3039,"ROU",2.06084192786281,25,0.640236542193172
"2022-02","Romania",19024,14.2223591876776,0.2375938547061,47.22,26108,3168,"ROU",1.32740547931703,6,0.740839103749184
"2019-12","Russia",18231,0,NA,NA,NA,831,NA,NA,NA,NA
"2020-01","Russia",18262,0,NA,8.33,NA,734,"RUS",NA,NA,NA
"2020-02","Russia",18293,0,-0.693147180559945,8.33,NA,568,"RUS",NA,NA,NA
"2020-03","Russia",18322,0,7.755767170103,41.9058064516129,NA,606,"RUS",1.03511254358461,3.63,0.842352299570129
"2020-04","Russia",18353,0,3.79792588790775,85.4983333333333,NA,229,"RUS",1.20514565515703,14,0.456657626051921
"2020-05","Russia",18383,0,1.05565897534707,80.7061290322581,NA,161,"RUS",1.43909023203279,18,0.497891050900757
"2020-06","Russia",18414,0,-0.216443038066554,70.4626666666667,NA,898,"RUS",1.55946551265125,21,0.512220075414309
"2020-07","Russia",18444,0,-0.230098819820702,65.1877419354839,NA,432,"RUS",1.47491241180486,16,0.531962205564114
"2020-08","Russia",18475,0,-0.218485484365933,59.5441935483871,NA,147,"RUS",2.04087924407896,36,0.569518196814173
"2020-09","Russia",18506,0,0.14744199173853,38.9516666666667,NA,986,"RUS",2.08992306595697,42,0.559151364190618
"2020-10","Russia",18536,0,0.892409910971796,45.761935483871,NA,115,"RUS",1.85545275990578,44,0.490317066374021
"2020-11","Russia",18567,0,0.430362245628496,46.2073333333333,NA,978,"RUS",1.87444463073101,35,0.527218319644847
"2020-12","Russia",18597,0,0.24011141274592,47.69,NA,861,"RUS",2.29527519220137,30,0.674843278598457
"2021-01","Russia",18628,0,-0.223331198630015,49.8638709677419,NA,378,"RUS",2.23779480336882,23,0.713697634012599
"2021-02","Russia",18659,0,-0.557283711008289,45.83,NA,107,"RUS",2.18230396727909,28,0.654912974463367
"2021-03","Russia",18687,1.15997566666666,-0.276481577368878,40.5174193548387,NA,511,"RUS",2.18717487236832,26,0.671304501522386
"2021-04","Russia",18718,2.9892,-0.14258795359547,39.35,NA,518,"RUS",2.22394190310522,24,0.699781067856151
"2021-05","Russia",18748,5.0101483,0.0240191180916138,36.57,NA,490,"RUS",1.65381311129705,17,0.583723465360127
"2021-06","Russia",18779,7.5492246,0.506600648363754,44.1653333333333,NA,553,"RUS",0.689552969425359,14,0.261287605118411
"2021-07","Russia",18809,10.5470547096774,0.522930959771303,32.7787096774194,NA,733,"RUS",0.344933305884953,10,0.149802631370481
"2021-08","Russia",18840,16.151081516129,-0.146430996883998,46.281935483871,NA,657,"RUS",0.718945180624708,13,0.280296052837561
"2021-09","Russia",18871,19.6947652976191,-0.0906006803621189,56.3253333333333,NA,336,"RUS",0.472115726783841,10,0.205037254961965
"2021-10","Russia",18901,20.5559380225564,0.520634237939634,55.1845161290323,NA,927,"RUS",0.604099322307881,18,0.209004021942005
"2021-11","Russia",18932,23.1630084735043,0.110170809530837,52.4716666666667,NA,640,"RUS",0.646646674663736,17,0.228237903799349
"2021-12","Russia",18962,27.2501251610837,-0.247223961868304,54.4970967741936,NA,795,"RUS",0.681888969872165,7,0.350421611297523
"2022-01","Russia",18993,28.8380466503226,0.460520314938995,49.6861290322581,NA,802,"RUS",0.419826661626926,5,0.260852971328346
"2022-02","Russia",19024,25.517432358871,1.20205090318826,42.66,NA,704,"RUS",NA,NA,NA
"2019-12","Serbia",18231,0,NA,NA,NA,561,NA,NA,NA,NA
"2020-01","Serbia",18262,0,NA,NA,NA,792,"SRB",NA,NA,NA
"2020-02","Serbia",18293,0,NA,13.89,NA,401,"SRB",NA,NA,NA
"2020-03","Serbia",18322,0,NA,56.9596774193548,NA,785,"SRB",0.907751785865962,2.76,0.91321482631758
"2020-04","Serbia",18353,0,2.19833507162025,98.4886666666667,1080,1080,"SRB",1.16169844207619,4.38,0.797959280919317
"2020-05","Serbia",18383,0,-1.21625659920809,70.4287096774193,3419,1321,"SRB",0.858742262387144,2.87,0.823585298760455
"2020-06","Serbia",18414,0,0.2713192152413,30.28,11510,1841,"SRB",0.829724267823458,3.5,0.674544178521944
"2020-07","Serbia",18444,0,1.2487665962374,48.2093548387097,9593,1733,"SRB",0.806280381944225,3.79,0.611149846480079
"2020-08","Serbia",18475,0,-0.629678579963333,57.0790322580645,12619,2159,"SRB",1.45389820187226,6,0.811436036388658
"2020-09","Serbia",18506,0,-1.00398563588971,54.63,12012,1838,"SRB",1.41032978498419,5.28,0.853489265869271
"2020-10","Serbia",18536,0,1.83233901011638,54.0022580645161,10948,1784,"SRB",1.70905085906583,10,0.7422313573843
"2020-11","Serbia",18567,0,2.26032582046777,55.3403333333333,7789,1594,"SRB",1.84660197495987,9,0.840424776787533
"2020-12","Serbia",18597,0,0.234781306852733,60.19,8191,1622,"SRB",2.24021438802736,12,0.901528589904368
"2021-01","Serbia",18628,0,-1.04158722936164,58.5145161290323,6644,1986,"SRB",1.8668398050298,10,0.810758225921785
"2021-02","Serbia",18659,4.01612389348803,0.109822120951243,56.48,9253,2056,"SRB",1.44464555977787,7,0.742400958481666
"2021-03","Serbia",18687,8.1350114725597,0.792326528217083,55.6748387096774,8425,1859,"SRB",0.498758465912883,4,0.359778182686952
"2021-04","Serbia",18718,13.1595102933214,-0.462949038177262,56.851,9570,1743,"SRB",0,1,NA
"2021-05","Serbia",18748,18.9366389127376,-1.3564063534852,52.178064516129,14284,2042,"SRB",0.102966660465412,2,0.148549490430348
"2021-06","Serbia",18779,24.3952207362052,-1.72324674790638,32.41,15674,1995,"SRB",0.690185676018804,2,0.995727452084926
"2021-07","Serbia",18809,28.8036132583245,0.269672457774215,34.7970967741935,26867,2525,"SRB",1.70677065854507,8,0.820783188339257
"2021-08","Serbia",18840,26.5263475346175,2.03572042562579,36.11,33743,2835,"SRB",1.77287465239648,9,0.806870026251848
"2021-09","Serbia",18871,26.8708677670349,1.47376075262096,39.443,18622,1977,"SRB",2.10657733323212,9,0.958744661315413
"2021-10","Serbia",18901,27.0317349840397,0.11441155871106,41.5761290322581,14102,1871,"SRB",1.74349679712677,8,0.838444727673526
"2021-11","Serbia",18932,27.8341500327601,-0.582754517771656,39.815,12260,1839,"SRB",1.81385629336607,9,0.825521574842877
"2021-12","Serbia",18962,27.3348885262959,-0.924001298394135,30.8209677419355,15208,2069,"SRB",1.91856008035822,9,0.873174321891195
"2022-01","Serbia",18993,25.5165459665071,2.14075339606431,31.0009677419355,11172,2005,"SRB",0.693147180559945,2,1
"2022-02","Serbia",19024,25.3583318995879,-0.484309922860259,38.89,9901,1789,"SRB",NA,NA,NA
"2019-12","Singapore",18231,0,NA,NA,NA,891,NA,NA,NA,NA
"2020-01","Singapore",18262,0,NA,25,NA,349,"SGP",NA,NA,NA
"2020-02","Singapore",18293,0,1.9236870122706,29.4096551724138,NA,577,"SGP",NA,NA,NA
"2020-03","Singapore",18322,0,2.22553416017733,33.9616129032258,NA,641,"SGP",1.1479403238438,3.35,0.958077503499503
"2020-04","Singapore",18353,0,2.91770513035237,69.8136666666667,NA,586,"SGP",0.438552439266768,4.89,0.282671808662787
"2020-05","Singapore",18383,0,0.205204960076689,74.6422580645161,NA,767,"SGP",0.153615383854194,2.62,0.162710073025931
"2020-06","Singapore",18414,0,-0.729548468344028,60.4333333333333,NA,392,"SGP",0.525447937877701,4.73,0.340155311134569
"2020-07","Singapore",18444,0,-0.0837623511016883,51.1090322580645,NA,837,"SGP",0.969686228355451,5.55,0.575023096260377
"2020-08","Singapore",18475,0,-0.588437635956897,51.4670967741935,NA,747,"SGP",0.900865493254955,4.39,0.626060702209328
"2020-09","Singapore",18506,0,-1.57571726128171,51.3,NA,845,"SGP",1.28980220496232,3.92,0.950861428433655
"2020-10","Singapore",18536,0,-1.33815398579196,45.7287096774194,NA,482,"SGP",0,1,NA
"2020-11","Singapore",18567,0,-0.208254938820459,45.5553333333333,NA,265,"SGP",0,1,NA
"2020-12","Singapore",18597,0,0.629593396084914,48.2396774193548,NA,498,"SGP",0.644626877920749,1.93,1
"2021-01","Singapore",18628,0.00146422222222222,0.899883907111721,48.4190322580645,NA,871,"SGP",1.34666737583499,4.1,0.959860642186337
"2021-02","Singapore",18659,1.04176796428572,-0.85121873513044,50.93,NA,276,"SGP",0.568380688059155,1.82,1
"2021-03","Singapore",18687,3.27409535483871,0.106609735058258,50.93,NA,639,"SGP",0.589175103475953,1.85,1
"2021-04","Singapore",18718,9.41941476666669,0.540493507000281,50.93,NA,374,"SGP",1.10419387746681,3.23,0.955770046848399
"2021-05","Singapore",18748,17.0425547741936,0.170471516876459,54.9283870967742,NA,786,"SGP",0.297822169122754,1.6,0.764227912891526
"2021-06","Singapore",18779,23.8572315666667,-0.539943022336718,57.96,NA,863,"SGP",0.27771057333659,1.45,0.928508854797678
"2021-07","Singapore",18809,31.7515644229391,1.51496071893367,51.5267741935484,NA,782,"SGP",0.188807546244384,1.65,0.445701572603011
"2021-08","Singapore",18840,46.7244436163594,0.0940983338633954,48.2970967741935,NA,42,"SGP",0.505284666978818,2.6,0.557016525736018
"2021-09","Singapore",18871,50.430647311828,2.39347613907469,47.7146666666667,NA,478,"SGP",0.74114084717985,3.3,0.70592839117711
"2021-10","Singapore",18901,51.2731395236558,1.25965440072415,49.4345161290323,NA,830,"SGP",0.839092838870698,10.9,0.353818292810216
"2021-11","Singapore",18932,51.8612538258064,-0.42857176506533,44.44,NA,494,"SGP",0.829326715523757,8.68,0.38874552297312
"2021-12","Singapore",18962,53.466171272043,-1.50847280906832,44.44,NA,799,"SGP",1.86761266846519,16.7,0.665328416527356
"2022-01","Singapore",18993,56.7172618064516,1.60951965296246,51.5529032258064,NA,873,"SGP",0.759604893223195,10.77,0.321255165173654
"2022-02","Singapore",19024,52.2985782050692,1.62184731403254,59.6192307692308,NA,29,"SGP",0.141440924151876,3,0.128745077413389
"2019-12","Slovakia",18231,0,NA,NA,NA,201,NA,NA,NA,NA
"2020-01","Slovakia",18262,0,NA,NA,NA,862,"SVK",NA,NA,NA
"2020-02","Slovakia",18293,0,NA,NA,NA,380,"SVK",NA,NA,NA
"2020-03","Slovakia",18322,0,NA,60.3988461538462,4655,1612,"SVK",0.395093892919169,1.57,1
"2020-04","Slovakia",18353,0,1.04581963485479,77.408,4510,1713,"SVK",0.558060486158641,1.96,0.838657391559537
"2020-05","Slovakia",18383,0,-2.11190873181734,71.8967741935484,7199,2096,"SVK",0,1,NA
"2020-06","Slovakia",18414,0,0.155292884406035,44.5693333333333,18148,4075,"SVK",0,1,NA
"2020-07","Slovakia",18444,0,1.45414502802806,38.89,26682,5147,"SVK",0.693147180559945,2,1
"2020-08","Slovakia",18475,0,0.955511445027437,36.0203225806452,31115,5552,"SVK",0.636514168294813,2,0.918295834054489
"2020-09","Slovakia",18506,0,1.34290497109439,30.816,20105,4152,"SVK",1.21488965394912,4,0.876357639489852
"2020-10","Slovakia",18536,0,2.07722990758777,56.2729032258065,14919,3153,"SVK",0,1,NA
"2020-11","Slovakia",18567,0,0.213784648125705,71.295,12301,2767,"SVK",1.837776849789,12,0.739575810602698
"2020-12","Slovakia",18597,0,0.912682383173236,62.6312903225806,12593,2869,"SVK",1.05731837530865,8,0.508462658899522
"2021-01","Slovakia",18628,0.258379,0.0518565720586999,70.3409677419355,9595,2313,"SVK",1.79645936691422,18,0.621532286290336
"2021-02","Slovakia",18659,2.0206399947002,-0.0557858245094938,71.7625,11566,2563,"SVK",1.28010220433777,15,0.472702538459867
"2021-03","Slovakia",18687,4.08126269899977,-0.247335773251752,72.3722580645161,11432,2539,"SVK",0.411222539208862,17.46,0.143972788070178
"2021-04","Slovakia",18718,6.50340832101975,-0.947821612866257,71.0463333333333,12985,2899,"SVK",0.285692984429674,9.04,0.129424660644939
"2021-05","Slovakia",18748,12.7205948988744,-1.00393589104895,57.5854838709677,15848,3369,"SVK",0.0527213342147262,1.81,0.10298077631641
"2021-06","Slovakia",18779,23.8205041676061,-1.44204311613461,47.733,20310,4142,"SVK",0.489118074511625,3.19,0.425767267690616
"2021-07","Slovakia",18809,31.6941769838714,-1.0272739311644,43.98,25357,4339,"SVK",1.58697692462362,5.34,0.952694345811002
"2021-08","Slovakia",18840,34.4006532298503,0.841097840526423,39.2006451612903,27399,4586,"SVK",1.95772341880778,8.76,0.907306700115045
"2021-09","Slovakia",18871,34.5083027384494,2.00208168494548,35.554,24229,4830,"SVK",2.2160892064845,18.7,0.758483894783376
"2021-10","Slovakia",18901,33.9874906272045,1.34622142555005,32.5270967741935,22501,4649,"SVK",2.33254325861426,29.42,0.690606643709869
"2021-11","Slovakia",18932,34.7076140800652,1.05395828033529,38.673,18635,3856,"SVK",2.21407309403241,41.47,0.59457250282854
"2021-12","Slovakia",18962,34.0329179097414,-0.300411709210763,65.1409677419355,18421,3935,"SVK",2.09254536164753,38.44,0.573543305008244
"2022-01","Slovakia",18993,36.4957064816379,-0.013355280827307,52.4658064516129,16306,3544,"SVK",1.97681467228073,22,0.639530094493843
"2022-02","Slovakia",19024,35.669987571534,1.02066315503527,43.2966666666667,18990,3938,"SVK",1.74815545724768,7,0.898374191684214
"2019-12","Slovenia",18231,0,NA,NA,NA,548,NA,NA,NA,NA
"2020-01","Slovenia",18262,0,NA,NA,NA,124,"SVN",NA,NA,NA
"2020-02","Slovenia",18293,0,NA,0,NA,897,"SVN",NA,NA,NA
"2020-03","Slovenia",18322,0,NA,46.0561290322581,3945,1446,"SVN",0.438892433470238,1.79,0.854897208463396
"2020-04","Slovenia",18353,0,-0.246162067233594,88.083,4642,1710,"SVN",0.517751456586881,1.86,0.938425845954108
"2020-05","Slovenia",18383,0,-2.65675690671466,57.8867741935484,8229,2587,"SVN",NA,NA,NA
"2020-06","Slovenia",18414,0,1.05999745254033,39.8563333333333,18438,4349,"SVN",0,1,NA
"2020-07","Slovenia",18444,0,1.47658120779199,43.7545161290323,21533,4497,"SVN",0.770432282980547,2.32,0.953819384465581
"2020-08","Slovenia",18475,0,0.268158183282937,50,24741,4765,"SVN",1.12413879769963,3.28,0.96120701513133
"2020-09","Slovenia",18506,0,1.35094509882836,50,14663,3695,"SVN",1.71134315678926,7.22,0.869789786597935
"2020-10","Slovenia",18536,0,2.32188464945144,57.7938709677419,13880,3398,"SVN",2.12734400881606,16.37,0.762744411149082
"2020-11","Slovenia",18567,0,0.37186114088029,81.485,9418,2500,"SVN",1.77844103472288,16.43,0.637878565762572
"2020-12","Slovenia",18597,0,0.110100271103711,83.9909677419355,9006,2410,"SVN",1.4189491236953,15.87,0.514521513516764
"2021-01","Slovenia",18628,0.304322586206896,-0.0445037534538031,79.8687096774194,8239,2321,"SVN",0.988070396580789,16.37,0.35431697340972
"2021-02","Slovenia",18659,2.13815809572589,-0.629872967720742,67.9235714285714,10018,2523,"SVN",1.01874507254884,11.58,0.417504952755138
"2021-03","Slovenia",18687,3.87693104534833,0.0779160050212191,69.44,10535,2600,"SVN",0.937570721609144,7.78,0.466786578666716
"2021-04","Slovenia",18718,6.35344260228253,-0.0331033393047679,71.976,10791,2877,"SVN",0.394902533263068,3.41,0.355621581360765
"2021-05","Slovenia",18748,13.1308633908845,-0.608907292821943,50.0635483870968,14361,3404,"SVN",0.242489076207419,3.21,0.212682109109678
"2021-06","Slovenia",18779,24.5549955442442,-1.31295255836964,35.19,19902,4177,"SVN",0.549786406016032,3.16,0.482844504777746
"2021-07","Slovenia",18809,33.0775327164084,-0.653266675323644,29.5145161290323,29067,4656,"SVN",1.59701177244586,5.79,0.916605373898521
"2021-08","Slovenia",18840,35.9724454267446,1.4460425038218,31.8429032258064,34140,5062,"SVN",2.14508081495482,13.24,0.833305225003612
"2021-09","Slovenia",18871,38.6625663763642,1.18714657742502,35.93,23436,3967,"SVN",2.21548285891186,19.63,0.746248748203894
"2021-10","Slovenia",18901,41.8597049291294,0.484713751809007,39.3090322580645,19078,3963,"SVN",2.2543697403967,21.24,0.73891247184243
"2021-11","Slovenia",18932,43.547508710765,0.694041193088612,50.801,15633,3501,"SVN",2.3072724027539,28.35,0.690763477227483
"2021-12","Slovenia",18962,42.6141108414305,-0.678533385456866,61.1432258064516,14786,3348,"SVN",2.30985662610369,28.3,0.691733888300407
"2022-01","Slovenia",18993,41.8932372885759,1.74378646819299,56.8683870967742,15192,3330,"SVN",1.47772581746327,29.47,0.437152964127784
"2022-02","Slovenia",19024,41.0844215829247,-0.305567204544236,58.0675,15337,3408,"SVN",0.574184032494888,4,0.414186228119001
"2019-12","South Africa",18231,0,NA,NA,NA,226,NA,NA,NA,NA
"2020-01","South Africa",18262,0,NA,NA,NA,447,"ZAF",NA,NA,NA
"2020-02","South Africa",18293,0,NA,2.78,NA,955,"ZAF",NA,NA,NA
"2020-03","South Africa",18322,0,NA,39.338064516129,NA,257,"ZAF",1.30776251206635,4.35,0.897288747694106
"2020-04","South Africa",18353,0,1.15489435026794,87.96,1085,1085,"ZAF",1.48342466128239,6.51,0.798747179386714
"2020-05","South Africa",18383,0,1.83995061178152,84.26,1184,1123,"ZAF",2.4813223175206,22,0.80274611396059
"2020-06","South Africa",18414,0,1.47796303455308,77.7156666666667,1314,1314,"ZAF",2.61577100733839,21,0.859172845937165
"2020-07","South Africa",18444,0,1.05960236498968,79.4816129032258,1327,1327,"ZAF",2.73201873849833,31,0.795582096208753
"2020-08","South Africa",18475,0,-0.937955174203106,73.9832258064516,1212,1212,"ZAF",2.81244356804019,26,0.863216769429455
"2020-09","South Africa",18506,0,-1.04031152527194,66.7896666666667,1128,1128,"ZAF",2.68333613039751,28.18,0.804001216941053
"2020-10","South Africa",18536,0,0.0775708566799587,49.8538709677419,1021,1021,"ZAF",2.75978189967086,24.97,0.85801811674674
"2020-11","South Africa",18567,0,0.233432232560419,39.7236666666667,NA,729,"ZAF",1.44057540509091,18.61,0.492937007996407
"2020-12","South Africa",18597,0,1.42036540002225,46.9535483870968,1179,1179,"ZAF",0.377940549569689,18,0.130758456429419
"2021-01","South Africa",18628,0,0.395091715517241,66.3667741935484,NA,669,"ZAF",0.359932319773564,14,0.136386699801644
"2021-02","South Africa",18659,0.0512395949370612,-1.89473587334879,57.0421428571429,NA,574,"ZAF",0.191490883202085,4,0.138131473785548
"2021-03","South Africa",18687,0.226121242035859,-0.539609974161689,48.15,NA,234,"ZAF",0.515273805863151,6.54,0.275210556615271
"2021-04","South Africa",18718,0.417799774102191,-0.0504700348387619,48.2406666666667,1002,1002,"ZAF",0.502858253192964,8.16,0.24108677447799
"2021-05","South Africa",18748,0.599476984048263,0.937538002814886,38.3809677419355,1029,1029,"ZAF",1.24364000843528,20.26,0.413643628424504
"2021-06","South Africa",18779,1.63979033641953,1.29560138009441,54.0753333333333,NA,708,"ZAF",2.31028097596574,38,0.635113747007305
"2021-07","South Africa",18809,2.6801036887908,0.42886218047428,68.7258064516129,NA,196,"ZAF",1.84061174448374,47,0.478062644576593
"2021-08","South Africa",18840,6.34666142972461,-0.360400223410664,51.85,NA,835,"ZAF",1.71453237202054,35,0.482240372072682
"2021-09","South Africa",18871,10.672422355858,-0.971295941814684,47.746,1781,1272,"ZAF",1.82312888045287,28.46,0.544778374421825
"2021-10","South Africa",18901,14.9104189338154,-1.86087919271147,45.37,1063,1063,"ZAF",1.99042174805672,15.27,0.731968611647119
"2021-11","South Africa",18932,18.9250750536712,0.34117798968478,46.296,1069,1069,"ZAF",2.42361982793389,21,0.796059111900052
"2021-12","South Africa",18962,20.563548017073,2.88616629926589,51.0141935483871,1126,1126,"ZAF",1.17488459349148,9,0.534713021877735
"2022-01","South Africa",18993,21.525152500535,-1.20488571030765,43.8477419354839,2924,1310,"ZAF",0.64157580755232,4,0.462799117955032
"2022-02","South Africa",19024,19.3082154538013,-0.758502717456901,40.4775,1105,1105,"ZAF",NA,NA,NA
"2019-12","South Korea",18231,0,NA,NA,NA,142,NA,NA,NA,NA
"2020-01","South Korea",18262,0,NA,0.278,NA,789,"KOR",NA,NA,NA
"2020-02","South Korea",18293,0,5.74907446384791,36.558275862069,NA,692,"KOR",0.831570601618775,2.93,0.775687682370316
"2020-03","South Korea",18322,0,0.748605094468383,62.5787096774194,1008,1008,"KOR",1.71523564731492,6.96,0.890091210681797
"2020-04","South Korea",18353,0,-1.90458195356247,66.6376666666667,1311,1311,"KOR",1.12543146593596,3.41,0.926030002335304
"2020-05","South Korea",18383,0,-0.30400896573921,43.5625806451613,1272,1092,"KOR",0.286926434089376,1.53,0.83890935205146
"2020-06","South Korea",18414,0,0.613961444401705,53.6716666666667,1655,1224,"KOR",0.341024029188852,1.8,0.67221514673394
"2020-07","South Korea",18444,0,0.0982080488673409,53.4787096774194,1479,1186,"KOR",1.09151356467446,3.6,0.863056532324419
"2020-08","South Korea",18475,0,1.36966972039349,53.24,1208,1168,"KOR",0.56046770804022,3.88,0.419097249586985
"2020-09","South Korea",18506,0,-0.455534742520459,51.094,1133,1088,"KOR",0.9863388907239,5.74,0.566144709950062
"2020-10","South Korea",18536,0,-0.300077616822816,57.6454838709677,1073,1073,"KOR",0.945165649036081,4.58,0.626857014688165
"2020-11","South Korea",18567,0,1.07141897971503,52.8403333333333,1051,1051,"KOR",0.374138604027412,3.99,0.270305428029263
"2020-12","South Korea",18597,0,1.21859655042357,61.7829032258065,1034,1034,"KOR",0.694940493134913,12.24,0.278046819157961
"2021-01","South Korea",18628,0,-0.482419511363901,64.5612903225806,1052,1052,"KOR",1.20457851315892,11.51,0.4947936278506
"2021-02","South Korea",18659,0.016734485075587,-0.373396288088605,63.89,1009,1009,"KOR",1.05204836819373,7.43,0.531442208292044
"2021-03","South Korea",18687,0.0287581200713986,0.166312817061682,58.33,1022,1022,"KOR",0.909639465894911,6.68,0.48559119442067
"2021-04","South Korea",18718,0.194375837210779,0.333517931546028,58.33,1025,1025,"KOR",1.45572278903821,9.62,0.646453592986563
"2021-05","South Korea",18748,2.02477465369452,-0.044679120966423,50.8064516129032,1045,1045,"KOR",1.50603126299744,10,0.657930031919476
"2021-06","South Korea",18779,5.69756618714287,-0.0707639328153444,50,1047,1047,"KOR",1.30859676837161,9.42,0.587809362556871
"2021-07","South Korea",18809,10.3572970372291,0.910459535129705,44.2764516129032,1040,1040,"KOR",1.56459122149117,17.31,0.551373968558448
"2021-08","South Korea",18840,17.706628654617,0.243438304604572,50.63,1056,1056,"KOR",0.875552852174415,17.37,0.307591396206271
"2021-09","South Korea",18871,35.5526687109427,0.117165768308247,47.8383333333333,NA,793,"KOR",0.699535491095544,12.59,0.277957421498002
"2021-10","South Korea",18901,56.3183847815043,-0.136833103403815,47.22,NA,971,"KOR",0.723042671149382,8.54,0.342662446145382
"2021-11","South Korea",18932,69.3361918007305,0.490965366466428,39.073,1063,1063,"KOR",0.898464963665,13.3,0.349540159565685
"2021-12","South Korea",18962,72.8584636220832,0.75502735370503,42.9974193548387,1052,1052,"KOR",0.821958583517299,13.03,0.322802015565358
"2022-01","South Korea",18993,76.0005821948366,0.223844223758844,48.0603225806452,1078,1078,"KOR",0.878933673924852,9,0.400019953804821
"2022-02","South Korea",19024,77.5348069202163,2.35433575668932,47.02,NA,63,"KOR",0.514653165428929,2,0.742487569542124
"2019-12","Spain",18231,0,NA,NA,NA,143,NA,NA,NA,NA
"2020-01","Spain",18262,0,NA,NA,NA,941,"ESP",NA,NA,NA
"2020-02","Spain",18293,0,NA,11.11,NA,715,"ESP",NA,NA,NA
"2020-03","Spain",18322,0,7.66416933915285,51.7322580645161,11911,4671,"ESP",1.62754600175157,15.49,0.59672379666237
"2020-04","Spain",18353,0,0.285400533904166,85.19,10725,5281,"ESP",1.4246866160226,16.15,0.512915016165162
"2020-05","Spain",18383,0,-1.57450719666742,78.5838709677419,14129,6177,"ESP",1.07760754117141,8.78,0.49643147445611
"2020-06","Spain",18414,0,-0.992404161407801,54.1673333333333,21457,5820,"ESP",1.75034062001638,8.08,0.839619185495619
"2020-07","Spain",18444,0,1.3884111958409,59.4803225806452,69036,6966,"ESP",1.69798350700079,15,0.627013305111439
"2020-08","Spain",18475,0,1.49100755003606,62.7983870967742,71810,7270,"ESP",0.902366341461547,20,0.30121728481131
"2020-09","Spain",18506,0,0.563678480588619,61.02,45928,6338,"ESP",1.31766788905849,32,0.380198585816662
"2020-10","Spain",18536,0,0.307199499479264,64.6661290322581,39823,5882,"ESP",1.02943629403836,25,0.319812366194806
"2020-11","Spain",18567,0,0.104803564507787,71.3,26883,5081,"ESP",0.939981578709351,31,0.273728911243943
"2020-12","Spain",18597,0,-0.501597880418602,73.4483870967742,29772,5018,"ESP",1.42901515433727,54.32,0.357751732598747
"2021-01","Spain",18628,0.241116,1.06794082028488,72.7322580645161,23780,5715,"ESP",1.66152002354179,82,0.377042405089293
"2021-02","Spain",18659,1.94080988415698,-0.603959868301191,70.3071428571428,23516,6106,"ESP",1.75372183675241,68.57,0.414916444701274
"2021-03","Spain",18687,3.59285246429291,-0.962386318497833,68.7264516129032,26405,6211,"ESP",1.08037100400863,35.77,0.30236842681951
"2021-04","Spain",18718,6.55186003735487,0.342825492294734,69.44,28873,5504,"ESP",0.827182263060446,33.13,0.236527256157189
"2021-05","Spain",18748,13.7628935945468,-0.440505254306236,64.9809677419355,44644,5642,"ESP",1.02589600849034,33.51,0.292429281910605
"2021-06","Spain",18779,26.1140862755128,-0.167073525858411,52.499,60761,5289,"ESP",2.09782212238838,40.62,0.566854131715493
"2021-07","Spain",18809,44.201994265524,1.58656045470024,48.4329032258064,98748,6627,"ESP",2.42891575122215,59.34,0.595087800758354
"2021-08","Spain",18840,56.2027649394055,-0.447151292452359,47.69,122713,7896,"ESP",2.19103687573034,63.45,0.528132006529405
"2021-09","Spain",18871,65.055880570343,-1.36667777577125,44.7246666666667,113985,7218,"ESP",2.30205584160905,47.73,0.595999712646822
"2021-10","Spain",18901,65.9599151362665,-0.692301595806958,41.9174193548387,111435,7089,"ESP",2.56783020428662,39.17,0.700515623821841
"2021-11","Spain",18932,64.6140251580016,1.07833391574314,41.3853333333333,88052,5913,"ESP",2.56957619316912,47.37,0.666397905472595
"2021-12","Spain",18962,65.9037488059163,1.99986947304016,47.0870967741935,76823,5479,"ESP",2.78883256486767,74,0.647953156951796
"2022-01","Spain",18993,64.2262243510758,1.17645232857591,44.5941935483871,62013,4662,"ESP",2.7008246477518,45,0.709499372484363
"2022-02","Spain",19024,61.864226735811,-1.28309966459367,47.6208695652174,75038,4893,"ESP",2.23156694904383,12,0.89804860445531
"2019-12","Sweden",18231,0,NA,NA,NA,591,NA,NA,NA,NA
"2020-01","Sweden",18262,0,NA,NA,NA,84,"SWE",NA,NA,NA
"2020-02","Sweden",18293,0,NA,5.56,NA,369,"SWE",NA,NA,NA
"2020-03","Sweden",18322,0,5.84147187742939,35.2748387096774,6733,1941,"SWE",0.978765485639041,4.65,0.659911847137848
"2020-04","Sweden",18353,0,1.24663874089316,64.81,6309,2226,"SWE",1.03797762456769,8.74,0.483014616848632
"2020-05","Sweden",18383,0,0.0173238731078627,64.81,10032,2643,"SWE",1.3367289894471,9.1,0.608103430319966
